Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
22.29,30.1,77.25,654,0.005013771,absent
22.26,30.06666667,75.66666667,655,0.004998963,absent
22.2,30,79.5,658.5,0.004969456,absent
22.2,30,63,658.6666667,0.004969456,absent
22.2,30,66.75,656.75,0.004969456,absent
22.2,30,69.75,661,0.004969456,absent
22.2,30,57,663,0.004969456,absent
22.2,30,57,661.75,0.004969456,absent
22.2,30,57,656,0.004969456,absent
22.2,30.075,57,655.5,0.004981979,absent
22.15,30.1,57,653,0.004970869,absent
22.15,30.125,74,654.25,0.00497503,absent
22.1,30.2,74,660,0.004972221,absent
22.1,30.2,74,661.6666667,0.004972221,absent
22.1,30.29,72.66666667,662.6666667,0.004987158,absent
22.1,30.29,67.5,661.5,0.004987158,absent
22.1,30.29,81,659.3333333,0.004987158,absent
22.1,30.29,85.75,658,0.004987158,absent
22.1,30.29,87,660.6666667,0.004987158,absent
22.1,30.34,91.75,660.75,0.004995456,absent
22.1,30.34,77.25,662.5,0.004995456,absent
22.05,30.34,99,662,0.004980131,absent
22.075,30.365,81,665.5,0.004991931,absent
22.03333333,30.32333333,83.33333333,663.6666667,0.004972277,absent
22.05,30.34,77.25,662,0.004980131,absent
22,30.29,87,659.6666667,0.0049566,absent
22.05,30.365,87,661.5,0.004984267,absent
22,30.34,96,658.25,0.004964847,absent
22,30.34,87,666,0.004964847,absent
22.03333333,30.39,87,667,0.004983296,absent
22,30.39,87,668.75,0.004973094,absent
22,30.39,87,667,0.004973094,absent
22,30.39,89.33333333,670.3333333,0.004973094,absent
22,30.39,101.25,664.75,0.004973094,absent
22,30.39,110,663.6666667,0.004973094,absent
22,30.4175,97.75,665,0.004977631,absent
22,30.4725,94,668,0.004986703,absent
22,30.5,91.4,666.25,0.00499124,absent
22,30.46333333,121.3333333,675,0.004985191,absent
22,30.4725,131.25,678,0.004986703,absent
22,30.39,129.5,683,0.004973094,absent
22.025,30.445,103,680.5,0.00498983,absent
22,30.42666667,89.33333333,686.6666667,0.004979143,absent
22,30.5,79.75,692,0.00499124,absent
22,30.5,81,690.6666667,0.00499124,absent
22,30.5,75.25,682.25,0.00499124,absent
22,30.5,74,683.5,0.00499124,absent
22,30.5,80,688,0.00499124,absent
22,30.5,65.5,682.5,0.00499124,absent
21.9725,30.5,75.5,676.75,0.004982806,absent
21.96333333,30.5,59.66666667,670.3333333,0.004979998,absent
21.9175,30.6,62,677.25,0.00498239,absent
21.89,30.6,62,674,0.004973966,absent
21.89,30.6,59,678.75,0.004973966,absent
21.89,30.6,65.66666667,678,0.004973966,absent
21.89,30.7,62,674,0.004990351,absent
21.89,30.66666667,64,680.6666667,0.004984889,absent
21.89,30.7,45.5,681.25,0.004990351,absent
21.89,30.7,44,685.5,0.004990351,absent
21.89,30.7,42.25,685.25,0.004990351,absent
21.89,30.7,51.33333333,682.6666667,0.004990351,absent
21.89,30.7,45.33333333,685,0.004990351,absent
21.79,30.7,55,686.5,0.004959725,absent
21.79,30.7,57.33333333,679.3333333,0.004959725,absent
21.79,30.7675,56,678.25,0.004970717,absent
21.79,30.745,40.5,677,0.004967053,absent
21.79,30.79,62,663.5,0.004974381,absent
21.76,30.79,60.33333333,664,0.004965198,absent
21.79,30.865,82,660.25,0.004986595,absent
21.73,30.89,80.33333333,660,0.004972255,absent
21.7675,30.89,64.25,649.75,0.004983755,absent
21.79,30.89,85.75,651.5,0.004990666,absent
21.745,30.89,87,653,0.004976852,absent
21.745,30.89,74,648,0.004976852,absent
21.79,30.89,73,649.3333333,0.004990666,absent
21.73,30.89,62,652.6666667,0.004972255,absent
21.7,30.89,74,652.75,0.004963072,absent
21.7,30.89,57,659.25,0.004963072,absent
21.79,30.89,59.5,661,0.004990666,absent
21.7,30.89,73,656.8,0.004963072,absent
21.7,30.92666667,80,657,0.00496901,absent
21.7,30.945,77.5,660.25,0.004971979,absent
21.73,30.92666667,60.66666667,655.6666667,0.004978204,absent
21.7,30.945,71.25,658,0.004971979,absent
21.7,30.96333333,82.33333333,654,0.004974949,absent
21.7,30.9725,77.5,654,0.004976433,absent
21.7,31,63,655.6666667,0.004980887,absent
21.7,30.89,63,654,0.004963072,absent
21.7,31,77.5,651.25,0.004980887,absent
21.7,31,70,659,0.004980887,absent
21.7,31,68.5,655,0.004980887,absent
21.7,31,74,659,0.004980887,absent
21.7,31,64.25,656.75,0.004980887,absent
21.7,31,57,657,0.004980887,absent
21.7,31,71.5,656,0.004980887,absent
21.675,31,69.75,652,0.004973218,absent
21.7,31,68,653,0.004980887,absent
21.7,31.025,50,658.5,0.004984936,absent
21.7,31.025,50,657,0.004984936,absent
21.7,31.1,50,656,0.004997084,absent
21.7,31.075,50,660.25,0.004993034,absent
21.675,31.075,57.25,662.75,0.004985347,absent
21.7,31.1,50,659.25,0.004997084,absent
21.7,31.125,50,661.5,0.005001133,absent
21.675,31.15,50,659.75,0.004997476,absent
21.7,31.2,50,656,0.005013281,absent
21.7,31.2,50,659,0.005013281,absent
21.7,31.2,50,663.25,0.005013281,absent
21.7,31.2,50,658.75,0.005013281,absent
21.65,31.15,50,654,0.00498978,absent
21.66666667,31.16666667,50,660,0.004997603,absent
21.625,31.125,48.5,654.75,0.004978064,absent
21.625,31.15,47,649.5,0.004982094,absent
21.6,31.2,62,656.3333333,0.004982468,absent
21.6,31.2,42.25,660,0.004982468,absent
21.65,31.2,55,662.5,0.004997853,absent
21.6,31.2,40.5,663,0.004982468,absent
21.6,31.2,45.33333333,666,0.004982468,absent
21.6,31.245,40.5,663,0.004989711,absent
21.6,31.29,46,660,0.004996955,absent
21.56666667,31.29,23,661.3333333,0.004986692,absent
21.55,31.29,43.75,670,0.004981567,absent
21.525,31.29,19,669.75,0.004973888,absent
21.525,31.34,40.75,659.5,0.0049819,absent
21.5,31.39,39.5,660.5,0.004982218,absent
21.5,31.39,25,662.3333333,0.004982218,absent
21.5,31.39,28.75,663.5,0.004982218,absent
21.5,31.5,31,663,0.004999818,absent
21.5,31.5,48,662,0.004999818,absent
21.5,31.5,48,658,0.004999818,absent
21.5,31.5,40.75,661.5,0.004999818,absent
21.445,31.445,48,658.5,0.0049741,absent
21.4175,31.4725,33.5,657.5,0.004970037,absent
21.4175,31.525,48,663,0.004978394,absent
21.445,31.55,48,661,0.004990843,absent
21.39,31.525,40.75,657.75,0.004969945,absent
21.39,31.55,33.5,661.5,0.004973918,absent
21.39,31.6,48,667,0.004981864,absent
21.39,31.6,31,669,0.004981864,absent
21.365,31.6,31,662.5,0.004974175,absent
21.365,31.6,22,657.25,0.004974175,absent
21.315,31.6,22,662.3333333,0.004958829,absent
21.29,31.66666667,28.75,663.75,0.004961701,absent
21.29,31.7,31,664.25,0.004966966,absent
21.34,31.65,31,661.5,0.004974418,absent
21.29,31.745,31,664.5,0.004974073,absent
21.29,31.7,31,666.3333333,0.004966966,absent
21.29,31.7,31,665.6666667,0.004966966,absent
21.29,31.7675,31,659,0.004977627,absent
21.29,31.7675,31,662.75,0.004977627,absent
21.29,31.79,31,661.6666667,0.00498118,absent
21.29,31.79,31,663.5,0.00498118,absent
21.2675,31.7675,31,663.75,0.004970707,absent
21.245,31.79,31,664,0.00496734,absent
21.245,31.815,19.75,669.25,0.004971277,absent
21.2,31.79,26.5,668.5,0.004953533,absent
21.2,31.79,40,670.3333333,0.004953533,absent
21.2,31.79,40,672,0.004953533,absent
21.2,31.79,34.66666667,665,0.004953533,absent
21.175,31.79,26.5,662,0.004945877,absent
21.175,31.865,32,673.25,0.004957639,absent
21.13333333,31.89,24,670,0.004948782,absent
21.125,31.89,24,670.75,0.00494623,absent
21.1,31.89,32,669,0.004938582,absent
21.15,31.89,26.5,667,0.00495389,absent
21.125,31.89,13,665.5,0.00494623,absent
21.1,31.89,26.5,668.75,0.004938582,absent
21.1,31.89,31,670,0.004938582,absent
21.1,31.89,26.5,671.25,0.004938582,absent
21.1,31.89,36,662.25,0.004938582,absent
21.1,31.89,40,667,0.004938582,absent
21.1,31.89,26.5,662.5,0.004938582,absent
21.06666667,31.92666667,31,668.6666667,0.004934111,absent
21.1,32,26.5,674.25,0.004955752,absent
21,31.89,31,673.6666667,0.004908091,absent
21.05,31.945,26.5,668.5,0.004931874,absent
21.03333333,31.92666667,31,667.3333333,0.004923936,absent
21,31.89,26.5,675.75,0.004908091,absent
21,31.89,31,674,0.004908091,absent
21,31.9175,26.5,670,0.004912357,absent
21,31.89,40,664.3333333,0.004908091,absent
21,32,33.25,667.5,0.004925155,absent
21,32,26.5,673.5,0.004925155,absent
21,32,26,681.25,0.004925155,absent
21,32,24,677,0.004925155,absent
21,32.0225,24,672,0.004928645,absent
20.92666667,32.06,24,678,0.004912088,absent
20.96333333,32.06,24,692,0.004923264,absent
20.945,32.09,24,690,0.004922312,absent
20.92666667,32.09,24,685,0.004916721,absent
20.89,32.09,24,683,0.004905557,absent
20.89,32.09,24,684,0.004905557,absent
20.89,32.09,24,684.5,0.004905557,absent
20.89,32.12666667,24,687.6666667,0.004911206,absent
20.89,32.09,24,685.5,0.004905557,absent
20.89,32.16333333,24,685,0.004916856,absent
20.89,32.1725,24,691,0.004918268,absent
20.84,32.145,6,690.75,0.004898817,absent
20.82333333,32.12666667,18,689.3333333,0.004890942,absent
20.85666667,32.16333333,24,693.3333333,0.004906703,absent
20.84,32.145,24,692,0.004898817,absent
20.815,32.095,24,689.25,0.004883558,absent
20.79,32.045,24,686,0.004868333,absent
20.79,32.045,24,685.5,0.004868333,absent
20.79,32.0225,24,684.5,0.004864888,absent
20.79,32.09,10.5,681.5,0.004875223,absent
20.79,32.09,6,685.75,0.004875223,absent
20.79,32.09,6,682.3333333,0.004875223,absent
20.79,32.1175,6,678.5,0.004879434,absent
20.79,32.145,6,683.3333333,0.004883644,absent
20.79,32.2,13.33333333,687,0.004892066,absent
20.745,32.2,17,682,0.004878423,absent
20.73,32.2,20.66666667,680.3333333,0.004873882,absent
20.7225,32.2225,17,679.75,0.004875044,absent
20.7,32.2,20.66666667,678.6666667,0.004864813,absent
20.7,32.26,11.33333333,674,0.004873949,absent
20.7,32.2225,14,678.5,0.004868239,absent
20.7225,32.2675,14,675.75,0.004881906,absent
20.7,32.29,14,679.5,0.004878517,absent
20.7,32.29,14,682.6666667,0.004878517,absent
20.7,32.29,14,686.25,0.004878517,absent
20.65,32.29,14,685,0.004863391,absent
20.7,32.3175,14,669.25,0.004882704,absent
20.7,32.4,14,670.5,0.004895267,absent
20.7,32.3725,14,675.5,0.004891079,absent
20.65,32.345,14,681,0.00487174,absent
20.65,32.3725,14,680,0.004875914,absent
20.6,32.3175,14,682.3333333,0.004852468,absent
20.625,32.425,14,670,0.004876305,absent
20.6,32.4,14,671,0.004864953,absent
20.6,32.4,14,673,0.004864953,absent
20.6,32.45,14,677,0.004872519,absent
20.6,32.43333333,14,680,0.004869997,absent
20.6,32.4,14,681,0.004864953,absent
20.6,32.5,14,680.5,0.004880086,absent
20.6,32.45,14,673.5,0.004872519,absent
20.56666667,32.5,14,673,0.004869986,absent
20.6,32.5,14,672.25,0.004880086,absent
20.5,32.5,14,668,0.004849843,absent
20.525,32.5,14,674.75,0.004857388,absent
20.55,32.5,14,671,0.004864944,absent
20.55,32.5,14,669.25,0.004864944,absent
20.5,32.5,14,668.625,0.004849843,absent
20.55,32.59,14,668,0.004878522,absent
20.5,32.59,0,673.5,0.004863379,absent
20.5,32.545,7,675.5,0.004856611,absent
20.5,32.5,0,677,0.004849843,absent
20.5,32.59,0,676,0.004863379,absent
20.5,32.645,0,676,0.00487165,absent
20.5,32.645,0,676,0.00487165,absent
20.5,32.645,0,680.5,0.00487165,absent
20.5,32.7,0,679.3333333,0.004879923,absent
20.5,32.7,0,680,0.004879923,absent
20.5,32.59,0,678.5,0.004863379,absent
20.5,32.7,0,670.5,0.004879923,absent
20.5,32.7,0,668,0.004879923,absent
20.5,32.645,0,669.5,0.00487165,absent
20.5,32.7,0,674,0.004879923,absent
20.5,32.7,0,676,0.004879923,absent
20.5,32.7,0,675.5,0.004879923,absent
20.5,32.7,0,674,0.004879923,absent
20.5,32.7,0,673,0.004879923,absent
20.5,32.7,0,668,0.004879923,absent
20.5,32.7,0,667.5,0.004879923,absent
20.5,32.7,0,679.6666667,0.004879923,absent
20.5,32.7,0,674.5,0.004879923,absent
20.5,32.79,0,671.5,0.004893459,absent
20.5,32.79,0,669,0.004893459,absent
20.5,32.79,0,671,0.004893459,absent
20.5,32.79,0,679,0.004893459,absent
20.5,32.79,0,676,0.004893459,absent
20.5,32.79,0,678.5,0.004893459,absent
20.5,32.79,0,680.6666667,0.004893459,absent
20.5,32.79,0,685,0.004893459,absent
20.5,32.79,0,680,0.004893459,absent
20.5,32.79,0,672,0.004893459,absent
20.5,32.79,0,671,0.004893459,absent
20.5,32.79,0,674,0.004893459,absent
20.5,32.79,0,675.5,0.004893459,absent
20.5,32.79,0,674.5,0.004893459,absent
20.5,32.79,0,678,0.004893459,absent
20.5,32.79,0,677,0.004893459,absent
20.5,32.79,0,671,0.004893459,absent
20.5,32.79,0,669,0.004893459,absent
20.5,32.79,0,666.5,0.004893459,absent
20.5,32.79,0,673.6666667,0.004893459,absent
20.5,32.79,0,675,0.004893459,absent
20.5,32.79,0,674,0.004893459,absent
20.5,32.79,0,675,0.004893459,absent
20.5,32.79,0,675,0.004893459,absent
20.5,32.79,0,668,0.004893459,absent
20.5,32.79,0,657,0.004893459,absent
20.5,32.79,0,651.6666667,0.004893459,absent
20.5,32.79,0,652,0.004893459,absent
20.5,32.79,0,653,0.004893459,absent
20.5,32.79,0,653.5,0.004893459,absent
20.5,32.79,0,648,0.004893459,absent
20.5,32.79,0,647,0.004893459,absent
20.5,32.79,0,653,0.004893459,absent
20.5,32.79,0,649.6666667,0.004893459,absent
20.5,32.79,0,646,0.004893459,absent
20.5,32.79,0,646.6666667,0.004893459,absent
20.5,32.79,0,646,0.004893459,absent
20.5,32.9,0,649,0.004910005,absent
20.5,32.845,0,646.5,0.004901732,absent
20.445,32.845,0,647,0.004884991,absent
20.5,32.9,0,650.5,0.004910005,absent
20.5,32.9,0,654,0.004910005,absent
20.46333333,32.86333333,0,653.3333333,0.004893317,absent
20.5,32.9,0,651,0.004910005,absent
20.445,32.845,0,661,0.004884991,absent
20.39,32.79,0,661,0.004860084,absent
20.39,32.79,0,665.5,0.004860084,absent
20.445,32.845,0,659.5,0.004884991,absent
20.39,32.79,0,656.5,0.004860084,absent
20.39,32.79,0,643.5,0.004860084,absent
20.39,32.79,0,644.5,0.004860084,absent
20.39,32.79,0,650,0.004860084,absent
20.39,32.79,0,653,0.004860084,absent
20.39,32.79,0,648,0.004860084,absent
20.39,32.845,0,650.5,0.0048683,absent
20.39,32.79,0,653.3333333,0.004860084,absent
20.39,32.79,0,651,0.004860084,absent
20.39,32.845,0,663,0.0048683,absent
20.39,32.86333333,0,661.6666667,0.004871038,absent
20.39,32.79,0,661,0.004860084,absent
20.39,32.79,0,659.5,0.004860084,absent
20.39,32.79,0,661.5,0.004860084,absent
20.39,32.79,0,663,0.004860084,absent
20.39,32.79,0,661.6666667,0.004860084,absent
20.39,32.79,0,653,0.004860084,absent
20.39,32.79,0,646,0.004860084,absent
20.39,32.79,0,646.5,0.004860084,absent
20.39,32.79,0,657,0.004860084,absent
20.39,32.79,0,659.5,0.004860084,absent
20.39,32.79,0,659,0.004860084,absent
20.39,32.79,0,655,0.004860084,absent
20.39,32.7,0,652,0.00484664,absent
20.39,32.79,0,656,0.004860084,absent
20.39,32.7,0,659,0.00484664,absent
20.39,32.7,0,660,0.00484664,absent
20.39,32.7,0,664.3333333,0.00484664,absent
20.39,32.7,0,664,0.00484664,absent
20.39,32.7,0,665.5,0.00484664,absent
20.5,32.79,0,661,0.004893459,absent
20.39,32.7,0,661,0.00484664,absent
20.39,32.7,0,662,0.00484664,absent
20.39,32.7,0,663.3333333,0.00484664,absent
20.445,32.745,0,665,0.004870001,absent
20.5,32.7,0,668.5,0.004879923,absent
20.5,32.7,0,668,0.004879923,absent
20.39,32.7,0,669,0.00484664,absent
20.39,32.7,0,668,0.00484664,absent
20.39,32.66333333,0,664,0.004841164,absent
20.445,32.645,0,665.25,0.004855013,absent
20.42666667,32.62666667,0,658,0.004846733,absent
20.39,32.59,0,663.5,0.00483021,absent
20.39,32.59,0,668.3333333,0.00483021,absent
20.39,32.59,0,672,0.00483021,absent
20.445,32.645,0,675,0.004855013,absent
20.39,32.59,0,674.5,0.00483021,absent
20.39,32.545,0,671,0.004823489,absent
20.39,32.5,0,670,0.004816768,absent
20.39,32.545,0,672,0.004823489,absent
20.5,32.59,0,670,0.004863379,absent
20.39,32.5,0,678.5,0.004816768,absent
20.39,32.5,0,679,0.004816768,absent
20.445,32.545,0,675.5,0.004840025,absent
20.42666667,32.53,0,677,0.004832262,absent
20.39,32.5,0,675.5,0.004816768,absent
20.39,32.5,0,676,0.004816768,absent
20.42666667,32.5,0,673.6666667,0.004827771,absent
20.39,32.5,0,674.5,0.004816768,absent
20.5,32.5,0,675.5,0.004849843,absent
20.5,32.5,0,675.5,0.004849843,absent
20.445,32.5,0,676,0.00483328,absent
20.5,32.5,0,675.5,0.004849843,absent
20.445,32.45,0,681,0.004825787,absent
20.5,32.5,0,675,0.004849843,absent
20.39,32.4,0,677,0.004801833,absent
20.39,32.4,0,678,0.004801833,absent
20.445,32.45,0,672,0.004825787,absent
20.445,32.45,0,672.5,0.004825787,absent
20.39,32.4,0,671,0.004801833,absent
20.39,32.29,0,675,0.004785405,absent
20.39,32.29,0,679,0.004785405,absent
20.39,32.29,0,673.5,0.004785405,absent
20.39,32.29,0,676,0.004785405,absent
20.46333333,32.36333333,0,679.3333333,0.00481829,absent
20.42666667,32.32666667,0,684.6666667,0.004801824,absent
20.39,32.29,0,685.3333333,0.004785405,absent
20.39,32.29,0,686,0.004785405,absent
20.39,32.29,0,679,0.004785405,absent
20.39,32.29,0,677,0.004785405,absent
20.39,32.29,0,684,0.004785405,absent
20.39,32.245,0,678.5,0.004778684,absent
20.39,32.245,0,680,0.004778684,absent
20.39,32.245,0,675,0.004778684,absent
20.39,32.2,0,676,0.004771964,absent
20.5,32.29,0,682,0.004818263,absent
20.39,32.245,0,679.5,0.004778684,absent
20.39,32.2,0,681,0.004771964,absent
20.39,32.2,0,683.3333333,0.004771964,absent
20.39,32.2,0,684,0.004771964,absent
20.39,32.2,0,683.5,0.004771964,absent
20.39,32.2,0,680,0.004771964,absent
20.39,32.2,0,680,0.004771964,absent
20.39,32.2,0,685.5,0.004771964,absent
20.39,32.2,0,682,0.004771964,absent
20.39,32.2,0,690.5,0.004771964,absent
20.39,32.145,0,689,0.004763751,absent
20.39,32.09,0,690,0.004755538,absent
20.39,32.2,0,684,0.004771964,absent
20.39,32.09,0,688,0.004755538,absent
20.39,32.09,0,691,0.004755538,absent
20.39,32.09,0,691,0.004755538,absent
20.39,32.09,0,698,0.004755538,absent
20.39,32.09,0,693.5,0.004755538,absent
20.39,32.09,0,695.3333333,0.004755538,absent
20.39,32.09,0,688.5,0.004755538,absent
20.39,32.09,0,685.5,0.004755538,absent
20.39,32.09,0,686,0.004755538,absent
20.39,32,0,688.3333333,0.004742099,absent
20.39,32,0,692,0.004742099,absent
20.39,32,0,684,0.004742099,absent
20.39,32,0,690,0.004742099,absent
20.39,32,0,690.6666667,0.004742099,absent
20.39,32,0,692,0.004742099,absent
20.39,32,0,691,0.004742099,absent
20.39,32,0,696,0.004742099,absent
20.39,32,0,696,0.004742099,absent
20.39,32,0,699,0.004742099,absent
20.39,32,0,698.3333333,0.004742099,absent
20.39,32,0,694.3333333,0.004742099,absent
20.39,32,0,695,0.004742099,absent
20.39,32,0,696,0.004742099,absent
20.39,32,0,692,0.004742099,absent
20.39,32,0,694,0.004742099,absent
20.39,32,0,692.6666667,0.004742099,absent
20.39,32,0,694.6666667,0.004742099,absent
20.34,32,0,694,0.004727364,absent
20.39,31.89,0,700,0.004725674,absent
20.39,31.89,0,694,0.004725674,absent
20.32333333,31.89,0,701,0.004706105,absent
20.39,31.89,0,705,0.004725674,absent
20.39,31.89,0,704.5,0.004725674,absent
20.34,31.89,0,700,0.004710991,absent
20.39,31.89,0,700,0.004725674,absent
20.39,31.79,0,706.5,0.004710743,absent
20.39,31.85666667,0,703.3333333,0.004720697,absent
20.29,31.79,0,697,0.00468151,absent
20.39,31.79,0,698.5,0.004710743,absent
20.39,31.79,0,699,0.004710743,absent
20.39,31.79,0,700,0.004710743,absent
20.39,31.79,0,695,0.004710743,absent
20.34,31.79,0,701,0.004696107,absent
20.34,31.79,0,698.5,0.004696107,absent
20.39,31.79,0,699,0.004710743,absent
20.39,31.79,0,699,0.004710743,absent
20.35666667,31.79,0,702,0.004700981,absent
20.39,31.7,0,703,0.004697306,absent
20.29,31.745,0,700,0.004674834,absent
20.32333333,31.7,0,701,0.004677856,absent
20.39,31.7,0,708.5,0.004697306,absent
20.39,31.7,0,706,0.004697306,absent
20.34,31.7,0,708.5,0.004682711,absent
20.39,31.7,0,707,0.004697306,absent
20.34,31.65,0,706.5,0.00467527,absent
20.29,31.6,0,700.5,0.004653321,absent
20.39,31.6,0,712,0.004682376,absent
20.35666667,31.6,0,710,0.004672673,absent
20.39,31.6,0,705,0.004682376,absent
20.39,31.6,0,709.5,0.004682376,absent
20.35666667,31.56666667,0,704,0.004667707,absent
20.29,31.6,0,708.5,0.004653321,absent
20.29,31.55,0,710.5,0.004645903,absent
20.29,31.5,0,708.5,0.004638486,absent
20.34,31.5,0,707.5,0.004652947,absent
20.34,31.5,0,707.5,0.004652947,absent
20.29,31.5,0,706,0.004638486,absent
20.29,31.5,0,709,0.004638486,absent
20.29,31.5,0,706.5,0.004638486,absent
20.29,31.5,0,706.3333333,0.004638486,absent
20.29,31.39,0,713,0.004622167,absent
20.29,31.445,0,707.5,0.004630326,absent
20.32333333,31.39,0,710.6666667,0.004631769,absent
20.32333333,31.39,0,711.6666667,0.004631769,absent
20.39,31.34,0,717,0.004643563,absent
20.34,31.29,0,713.5,0.004621696,absent
20.34,31.29,0,713,0.004621696,absent
20.29,31.2,0,713.5,0.004593983,absent
20.29,31.29,0,715.5,0.004607333,absent
20.29,31.29,0,713,0.004607333,absent
20.29,31.2225,0,714,0.004597321,absent
20.39,31.29,0,714,0.004636099,absent
20.29,31.29,0,718.5,0.004607333,absent
20.29,31.245,0,719.5,0.004600658,absent
20.29,31.29,0,720,0.004607333,absent
20.29,31.2,0,715.5,0.004593983,absent
20.29,31.2,0,715,0.004593983,absent
20.29,31.2,0,717,0.004593983,absent
20.29,31.1,0,720,0.004579151,absent
20.29,31.2,0,721,0.004593983,absent
20.29,31.2,0,722,0.004593983,absent
20.29,31.2,0,721,0.004593983,absent
20.29,31.2,0,715.5,0.004593983,absent
20.29,31.13333333,0,718,0.004584095,absent
20.29,31.1,0,717.6666667,0.004579151,absent
20.29,31,0,722,0.004564319,absent
20.29,31.1,0,722.5,0.004579151,absent
20.245,31.1,0,723,0.004566337,absent
20.29,31.05,0,720.5,0.004571734,absent
20.245,31.05,0,721,0.004558942,absent
20.29,31,0,722,0.004564319,absent
20.29,31.06666667,0,720.6666667,0.004574206,absent
20.29,31.03333333,0,723.6666667,0.004569262,absent
20.29,31,0,715.3333333,0.004564319,absent
20.29,31,0,718,0.004564319,absent
20.29,31,0,715,0.004564319,absent
20.29,31,0,712,0.004564319,absent
20.29,31,0,718,0.004564319,absent
20.29,31,0,718.5,0.004564319,absent
20.29,31,0,719.3333333,0.004564319,absent
20.29,31,0,716,0.004564319,absent
20.29,30.89,0,717.5,0.004548004,absent
20.245,30.84,0,728,0.004527884,absent
20.245,30.84,0,728,0.004527884,absent
20.245,30.84,0,728,0.004527884,absent
20.29,30.89,0,727,0.004548004,absent
20.29,30.84,0,723,0.004540589,absent
20.26,30.85666667,0,724.6666667,0.004534582,absent
20.29,30.89,0,717,0.004548004,absent
20.29,30.89,0,713,0.004548004,absent
20.29,30.79,0,709.5,0.004533174,absent
20.23,30.66333333,0,715.3333333,0.004497555,absent
20.26,30.76,0,717.6666667,0.004520273,absent
20.29,30.695,0,720.5,0.004519085,absent
20.245,30.65,0,714.5,0.004499786,absent
20.2,30.65,0,715.5,0.004487192,absent
20.245,30.65,0,715,0.004499786,absent
20.29,30.7,0,713,0.004519827,absent
20.29,30.7,0,713,0.004519827,absent
20.245,30.65,0,714.5,0.004499786,absent
20.2,30.6,0,715.5,0.004479819,absent
20.26,30.66666667,0,724.3333333,0.004506458,absent
20.29,30.6,0,723,0.004504998,absent
20.29,30.6,0,721.3333333,0.004504998,absent
20.29,30.55,0,721,0.004497583,absent
20.29,30.5,0,721,0.004490169,absent
20.29,30.55,0,717.5,0.004497583,absent
20.29,30.5,0,717,0.004490169,absent
20.29,30.53333333,0,725,0.004495112,absent
20.2,30.39,0,724.5,0.004448856,absent
20.2,30.39,0,727.5,0.004448856,absent
20.2,30.34,0,728,0.004441484,absent
20.29,30.5,0,734.5,0.004490169,absent
20.2,30.39,0,727,0.004448856,absent
20.26,30.43,0,730.3333333,0.00447143,absent
20.245,30.445,0,730.5,0.004469474,absent
20.29,30.42666667,0,727.3333333,0.004479295,absent
20.29,30.34,0,725.5,0.004466445,absent
20.29,30.34,0,731,0.004466445,absent
20.245,30.245,0,727.5,0.004439903,absent
20.29,30.245,0,728,0.00445236,absent
20.2,30.29,0,730,0.004434112,absent
20.2675,30.34,0,731,0.004460193,absent
20.29,30.35666667,0,729.6666667,0.004468916,absent
20.245,30.245,0,730.5,0.004439903,absent
20.2,30.1,0,731,0.004406101,absent
20.245,30.1975,0,731,0.004432881,absent
20.245,30.05,0,734,0.004411075,absent
20.29,30.2,0,733.3333333,0.004445688,absent
20.245,30.15,0,733.5,0.004425858,absent
20.29,30.2,0,732,0.004445688,absent
20.29,30.15,0,731,0.004438275,absent
20.29,30.1,0,728,0.004430862,absent
20.245,30,0,734.5,0.004403683,absent
20.2,30.06666667,0,731.5,0.004401187,absent
20.29,30.1,0,730.5,0.004430862,absent
20.29,30.05,0,725,0.004423449,absent
20.245,29.84,0,723.5,0.004380031,absent
20.245,30,0,732.5,0.004403683,absent
20.29,30.05,0,732,0.004423449,absent
20.2,30,0,721,0.00439136,absent
20.23,30,0,723.5,0.004399572,absent
20.245,30,0,730,0.004403683,absent
20.2,29.89,0,727.5,0.004375145,absent
20.2675,29.89,0,727.5,0.004393573,absent
20.29,29.89,0,733,0.00439973,absent
20.29,29.89,0,729.5,0.00439973,absent
20.29,29.89,0,731,0.00439973,absent
20.29,29.89,0,733,0.00439973,absent
20.29,29.82333333,0,733.3333333,0.004389848,absent
20.29,29.745,0,731,0.004378237,absent
20.29,29.745,0,733,0.004378237,absent
20.2,29.7,0,730.5,0.004347139,absent
20.245,29.745,0,733.5,0.004365989,absent
20.26,29.66666667,0,733,0.004358479,absent
20.29,29.7,0,733,0.004371566,absent
20.245,29.695,0,729,0.004358599,absent
20.26,29.63333333,0,727,0.004353548,absent
20.29,29.7,0,730,0.004371566,absent
20.26,29.66666667,0,723.3333333,0.004358479,absent
20.29,29.7,0,723,0.004371566,absent
20.245,29.6,0,726.5,0.004344557,absent
20.245,29.55,0,727.5,0.004337167,absent
20.245,29.65,0,729.5,0.004351947,absent
20.29,29.6,0,733,0.004356744,absent
20.2,29.6,0,728,0.0043324,absent
20.29,29.6,0,730.5,0.004356744,absent
20.2,29.5,0,738,0.004317662,absent
20.2,29.46333333,0,739,0.004312258,absent
20.29,29.5,0,738,0.004341923,absent
20.26,29.46333333,0,735.3333333,0.004328398,absent
20.2,29.39,0,732,0.004301451,absent
20.29,29.5,0,726.5,0.004341923,absent
20.245,29.445,0,734,0.004321649,absent
20.29,29.5,0,733,0.004341923,absent
20.29,29.5,0,733,0.004341923,absent
